,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
188,2009-06-07,Albury,4.7,11.6,1.0,6,30.0,6,6,6.0,17.0,93.0,80.0,1007.5,1006.3,10.0,11.5,1,1
189,2009-06-08,Albury,9.0,12.0,1.0,14,33.0,14,14,9.0,26.0,88.0,79.0,1009.6,1008.7,10.3,11.4,1,1
190,2009-06-09,Albury,6.3,8.8,1.0,13,43.0,6,14,13.0,13.0,92.0,95.0,1011.1,1008.3,6.8,7.9,1,1
191,2009-06-10,Albury,3.0,10.5,1.0,14,37.0,13,15,15.0,22.0,77.0,56.0,1017.6,1018.4,4.9,9.7,1,0
192,2009-06-11,Albury,-2.0,9.6,0.0,9,13.0,9,2,0.0,6.0,84.0,72.0,1025.1,1023.0,2.2,8.8,0,0
193,2009-06-12,Albury,-1.3,8.2,0.0,2,15.0,0,10,6.0,6.0,99.0,72.0,1025.7,1022.2,1.9,7.9,0,0
194,2009-06-13,Albury,1.8,12.4,0.0,1,28.0,0,4,4.0,15.0,86.0,60.0,1018.3,1013.0,5.9,12.1,0,0
195,2009-06-14,Albury,2.0,15.8,0.0,5,24.0,9,4,0.0,11.0,82.0,49.0,1011.8,1009.3,6.5,15.5,0,0
196,2009-06-15,Albury,0.5,14.9,0.4,2,13.0,5,13,2.0,0.0,99.0,63.0,1013.9,1012.8,5.4,13.9,0,0
197,2009-06-16,Albury,1.2,17.7,0.0,9,17.0,9,2,0.0,6.0,83.0,49.0,1022.3,1022.2,6.6,15.4,0,0
198,2009-06-17,Albury,0.6,15.9,0.0,15,13.0,9,13,0.0,2.0,94.0,52.0,1029.7,1027.7,5.6,14.9,0,0
199,2009-06-18,Albury,0.5,14.7,0.0,3,11.0,3,13,6.0,0.0,99.0,63.0,1031.6,1028.6,4.7,14.5,0,0
200,2009-06-19,Albury,0.5,15.3,0.0,2,13.0,4,9,6.0,6.0,93.0,56.0,1030.8,1027.1,5.4,15.1,0,0
201,2009-06-20,Albury,0.9,17.3,0.0,5,28.0,4,4,4.0,17.0,85.0,56.0,1025.7,1020.6,7.0,16.7,0,1
202,2009-06-21,Albury,7.0,17.0,1.0,1,46.0,7,1,4.0,20.0,99.0,71.0,1021.9,1018.6,8.3,16.4,1,1
203,2009-06-22,Albury,5.0,14.9,1.0,9,19.0,9,1,4.0,6.0,99.0,78.0,1020.7,1018.6,9.1,13.6,1,0
204,2009-06-23,Albury,3.9,15.5,0.0,13,35.0,1,10,11.0,7.0,99.0,70.0,1020.2,1016.4,8.3,15.2,0,1
205,2009-06-24,Albury,7.7,14.1,1.0,2,41.0,2,9,7.0,9.0,81.0,65.0,1014.9,1012.7,9.6,13.7,1,0
206,2009-06-25,Albury,4.7,12.2,0.0,6,24.0,2,3,2.0,13.0,99.0,75.0,1015.5,1012.7,6.9,11.6,0,1
207,2009-06-26,Albury,6.9,13.7,1.0,9,46.0,2,2,7.0,9.0,99.0,73.0,1011.6,1008.1,8.4,13.0,1,0
208,2009-06-27,Albury,8.4,11.9,0.0,10,22.0,9,9,7.0,6.0,79.0,81.0,1007.8,1005.5,10.3,11.3,0,1
209,2009-06-28,Albury,9.3,12.3,1.0,13,22.0,15,6,9.0,11.0,98.0,76.0,1007.5,1006.6,9.8,12.3,1,1
210,2009-06-29,Albury,8.2,15.7,1.0,4,26.0,4,5,9.0,15.0,91.0,69.0,1011.4,1009.4,10.1,15.6,1,1
211,2009-06-30,Albury,9.1,16.1,1.0,7,66.5,4,4,11.0,19.0,78.0,73.0,1007.6,1001.0,13.5,15.3,1,1
212,2009-07-01,Albury,8.3,13.3,1.0,7,52.0,3,7,20.0,22.0,85.0,68.0,1006.5,1005.2,9.5,13.1,1,1
213,2009-07-02,Albury,8.8,11.6,1.0,14,54.0,7,14,19.0,19.0,88.0,74.0,1009.4,1006.8,8.8,11.4,1,1
214,2009-07-03,Albury,7.6,12.0,1.0,13,61.0,13,15,17.0,22.0,82.0,62.0,1008.6,1009.6,7.8,11.7,1,0
215,2009-07-04,Albury,5.7,13.2,0.0,14,39.0,14,14,15.0,24.0,91.0,76.0,1016.3,1014.9,7.9,12.6,0,0
216,2009-07-05,Albury,3.4,12.4,0.0,13,31.0,13,13,9.0,15.0,80.0,56.0,1019.9,1019.0,7.0,12.0,0,0
217,2009-07-06,Albury,0.0,12.1,0.0,1,19.0,5,15,7.0,7.0,99.0,65.0,1022.4,1020.4,2.3,11.4,0,0
218,2009-07-07,Albury,-1.5,12.5,0.0,0,19.0,9,1,0.0,7.0,91.0,46.0,1026.0,1024.6,2.4,12.4,0,0
219,2009-07-08,Albury,-1.7,13.8,0.0,0,17.0,9,2,0.0,7.0,84.0,54.0,1030.4,1028.1,3.3,12.4,0,0
220,2009-07-09,Albury,-0.4,15.0,0.2,2,13.0,9,9,0.0,7.0,84.0,54.0,1032.0,1028.6,3.8,14.3,0,0
221,2009-07-10,Albury,0.1,13.5,0.0,0,13.0,9,10,0.0,9.0,93.0,62.0,1028.7,1023.8,4.8,13.4,0,0
222,2009-07-11,Albury,4.8,13.3,0.6,4,24.0,9,4,0.0,13.0,96.0,63.0,1020.5,1015.6,8.1,13.2,0,0
223,2009-07-12,Albury,8.1,16.5,0.6,6,33.0,10,6,7.0,19.0,77.0,53.0,1010.4,1007.7,11.6,15.4,0,0
224,2009-07-13,Albury,5.9,13.1,1.0,14,41.0,3,6,13.0,11.0,82.0,73.0,1007.6,1005.5,9.0,12.3,0,1
225,2009-07-14,Albury,6.9,11.0,1.0,13,30.0,3,11,9.0,9.0,94.0,75.0,1006.6,1005.8,7.5,10.1,1,1
226,2009-07-15,Albury,2.9,12.6,1.0,15,22.0,1,13,4.0,0.0,99.0,57.0,1010.5,1009.9,5.9,12.5,1,0
227,2009-07-16,Albury,-0.6,13.4,0.0,14,24.0,9,15,0.0,9.0,95.0,57.0,1015.6,1014.5,3.8,12.8,0,0
228,2009-07-17,Albury,-0.3,14.4,0.2,3,17.0,5,12,4.0,6.0,88.0,52.0,1022.4,1020.6,4.5,14.2,0,0
229,2009-07-18,Albury,-1.0,12.0,0.0,3,20.0,9,3,0.0,11.0,98.0,64.0,1023.0,1019.5,3.2,11.2,0,0
230,2009-07-19,Albury,3.2,14.1,0.6,5,24.0,2,4,7.0,11.0,94.0,65.0,1021.6,1019.8,7.8,13.5,0,0
231,2009-07-20,Albury,3.6,16.5,0.2,7,39.0,9,3,0.0,19.0,95.0,53.0,1023.1,1018.4,7.1,16.3,0,0
232,2009-07-21,Albury,0.8,17.7,0.0,3,43.0,1,1,4.0,17.0,87.0,46.0,1019.7,1013.4,6.6,17.6,0,0
233,2009-07-22,Albury,6.6,12.3,0.0,13,44.0,1,6,7.0,20.0,74.0,81.0,1009.5,1006.2,11.3,10.2,0,1
234,2009-07-23,Albury,6.0,13.5,1.0,14,26.0,13,13,13.0,17.0,83.0,58.0,1015.1,1018.4,8.5,12.9,1,0
235,2009-07-24,Albury,-0.1,12.9,0.0,7,22.0,9,6,0.0,15.0,87.0,58.0,1027.3,1025.4,3.7,11.6,0,0
236,2009-07-25,Albury,-0.3,12.2,0.0,4,20.0,9,4,0.0,9.0,95.0,61.0,1026.8,1022.7,2.5,10.8,0,0
237,2009-07-26,Albury,2.1,9.8,0.0,10,13.0,9,0,0.0,2.0,85.0,74.0,1018.0,1013.7,4.4,9.6,0,0
238,2009-07-27,Albury,1.3,8.8,0.0,3,20.0,1,6,6.0,9.0,99.0,91.0,1019.9,1019.9,4.2,7.3,0,1
239,2009-07-28,Albury,4.2,12.7,1.0,14,31.0,7,14,11.0,11.0,89.0,71.0,1024.0,1023.1,8.8,12.0,1,1
240,2009-07-29,Albury,8.3,13.2,1.0,14,24.0,7,15,11.0,9.0,98.0,81.0,1026.0,1025.4,9.3,12.1,1,0
241,2009-07-30,Albury,3.3,12.1,0.2,6,22.0,9,14,0.0,9.0,99.0,76.0,1025.8,1022.7,6.5,12.0,0,1
242,2009-07-31,Albury,6.5,14.5,1.0,13,35.0,13,15,19.0,22.0,81.0,61.0,1021.3,1021.5,11.6,12.7,1,0
243,2009-08-01,Albury,7.4,13.9,0.2,13,30.0,9,14,0.0,15.0,99.0,70.0,1026.8,1025.3,8.9,13.3,0,0
244,2009-08-02,Albury,7.5,14.1,0.8,6,30.0,12,6,2.0,17.0,94.0,65.0,1027.9,1024.8,10.5,13.3,0,0
245,2009-08-03,Albury,8.3,13.8,0.8,6,37.0,13,14,20.0,15.0,79.0,49.0,1023.1,1022.9,9.9,13.6,0,0
246,2009-08-04,Albury,3.2,14.7,0.0,10,17.0,9,1,0.0,4.0,91.0,53.0,1021.7,1018.9,5.7,14.0,0,1
247,2009-08-05,Albury,5.7,13.8,1.0,5,19.0,1,8,7.0,7.0,98.0,76.0,1022.2,1020.2,8.9,13.6,1,0
248,2009-08-06,Albury,5.1,17.1,0.4,3,35.0,9,4,0.0,19.0,99.0,58.0,1021.9,1016.7,8.0,16.6,0,0
249,2009-08-07,Albury,8.0,13.9,0.8,14,57.0,14,15,21.5,33.0,79.0,47.0,1012.8,1015.6,9.8,13.7,0,1
250,2009-08-08,Albury,-0.8,12.9,1.0,14,24.0,0,15,6.0,6.0,78.0,50.0,1026.4,1023.0,4.4,12.3,1,0
251,2009-08-09,Albury,-1.0,12.2,0.0,2,15.0,8,0,2.0,7.0,91.0,48.0,1021.6,1018.5,2.0,12.1,0,0
252,2009-08-10,Albury,1.9,14.8,0.2,9,20.0,10,9,4.0,11.0,72.0,60.0,1018.6,1014.7,5.9,12.6,0,0
253,2009-08-11,Albury,5.9,17.7,0.4,5,43.0,0,6,19.0,22.0,62.0,59.0,1009.0,1008.6,14.8,15.6,0,1
254,2009-08-12,Albury,6.9,14.3,1.0,13,24.0,10,7,6.0,13.0,99.0,74.0,1011.5,1010.0,9.1,13.0,1,0
255,2009-08-13,Albury,7.7,11.6,0.2,7,22.0,7,3,6.0,13.0,94.0,87.0,1015.7,1015.3,9.4,11.1,0,1
256,2009-08-14,Albury,6.8,15.2,1.0,15,22.0,9,14,0.0,13.0,99.0,61.0,1021.1,1019.1,9.0,14.7,1,0
257,2009-08-15,Albury,2.7,17.5,0.2,5,24.0,9,4,7.0,13.0,99.0,57.0,1021.2,1016.8,6.7,17.0,0,1
258,2009-08-16,Albury,5.1,15.5,1.0,13,39.0,4,1,11.0,11.0,79.0,70.0,1012.2,1006.4,11.0,14.3,1,1
259,2009-08-17,Albury,4.2,13.6,1.0,14,37.0,13,14,20.0,19.0,73.0,57.0,1018.2,1019.7,9.8,12.8,1,0
260,2009-08-18,Albury,0.6,15.6,0.0,14,15.0,9,8,0.0,6.0,85.0,58.0,1029.8,1027.2,6.0,14.4,0,0
261,2009-08-19,Albury,1.6,16.4,0.0,0,17.0,4,8,7.0,7.0,99.0,61.0,1027.7,1022.5,5.5,15.2,0,0
262,2009-08-20,Albury,5.5,18.4,0.0,3,22.0,2,3,6.0,13.0,78.0,51.0,1019.7,1014.3,11.1,17.3,0,0
263,2009-08-21,Albury,7.3,14.8,1.0,14,59.0,5,15,21.5,30.0,72.0,85.0,1004.0,1001.7,13.3,10.1,0,1
264,2009-08-22,Albury,0.2,14.1,1.0,4,26.0,9,5,9.0,13.0,90.0,57.0,1012.0,1009.6,5.8,12.9,1,1
265,2009-08-23,Albury,5.8,18.9,1.0,5,26.0,1,5,7.0,11.0,94.0,67.0,1011.5,1007.1,10.8,18.2,1,1
266,2009-08-24,Albury,8.9,17.1,1.0,14,63.0,6,7,21.5,22.0,68.0,52.0,1004.1,1001.0,13.2,16.4,1,1
267,2009-08-25,Albury,7.1,12.8,1.0,13,66.5,13,7,15.0,20.0,75.0,53.0,1009.6,1008.2,7.7,11.7,1,1
268,2009-08-26,Albury,4.2,14.4,1.0,7,43.0,6,7,13.0,30.0,83.0,56.0,1016.1,1014.4,6.9,13.6,1,0
269,2009-08-27,Albury,1.1,16.7,0.4,3,30.0,1,3,11.0,19.0,72.0,49.0,1018.5,1014.6,8.9,16.2,0,0
270,2009-08-28,Albury,1.1,18.6,0.0,6,24.0,2,0,7.0,11.0,87.0,51.0,1016.9,1013.3,7.2,17.6,0,1
271,2009-08-29,Albury,7.2,17.9,1.0,13,59.0,4,13,20.0,19.0,81.0,80.0,1002.6,996.9,13.0,17.5,1,1
272,2009-08-30,Albury,6.3,11.1,1.0,14,56.0,13,13,21.5,20.0,77.0,57.0,1014.2,1015.2,6.7,10.7,1,1
273,2009-08-31,Albury,6.7,14.2,1.0,7,39.0,7,7,19.0,22.0,90.0,72.0,1018.9,1016.8,9.7,13.9,1,1
274,2009-09-01,Albury,5.1,14.2,1.0,14,24.0,14,13,7.0,15.0,96.0,58.0,1023.2,1021.7,9.7,12.5,1,0
275,2009-09-02,Albury,1.0,16.8,0.0,2,24.0,2,0,9.0,9.0,82.0,45.0,1024.9,1020.2,7.0,16.0,0,0
276,2009-09-03,Albury,6.1,20.7,0.0,4,43.0,9,4,4.0,24.0,80.0,54.0,1016.6,1010.8,10.2,20.3,0,1
277,2009-09-04,Albury,6.3,16.9,1.0,7,35.0,2,14,6.0,13.0,85.0,58.0,1014.4,1012.3,12.5,15.5,1,0
278,2009-09-05,Albury,2.1,15.0,0.0,14,30.0,2,7,4.0,11.0,81.0,54.0,1019.5,1017.9,8.6,14.9,0,0
279,2009-09-06,Albury,1.6,16.6,0.0,4,37.0,9,4,9.0,20.0,79.0,47.0,1018.4,1011.4,8.3,15.4,0,0
280,2009-09-07,Albury,8.3,17.6,0.0,13,41.0,1,13,9.0,30.0,73.0,53.0,1005.0,1002.7,13.9,16.5,0,0
281,2009-09-08,Albury,5.7,16.5,0.0,13,46.0,13,15,7.0,30.0,90.0,59.0,1009.9,1009.0,9.4,15.3,0,0
282,2009-09-09,Albury,7.5,14.3,0.0,13,35.0,13,14,17.0,22.0,82.0,67.0,1012.8,1011.3,9.5,13.4,0,0
283,2009-09-10,Albury,2.6,21.9,0.0,13,31.0,0,14,6.0,13.0,71.0,55.0,1017.8,1017.6,9.7,14.3,0,0
284,2009-09-11,Albury,9.1,18.8,0.0,3,31.0,9,5,7.0,19.0,83.0,46.0,1022.2,1018.2,8.7,18.1,0,0
285,2009-09-12,Albury,6.5,24.7,0.0,4,39.0,9,4,6.0,22.0,70.0,39.0,1020.0,1015.4,13.2,24.0,0,0
286,2009-09-13,Albury,13.2,25.1,0.0,5,35.0,0,14,9.0,11.0,44.0,25.0,1017.0,1012.2,17.3,23.1,0,0
287,2009-09-14,Albury,4.3,17.8,0.0,12,24.0,4,6,2.0,6.0,60.0,29.0,1022.6,1019.9,10.9,17.1,0,0
288,2009-09-15,Albury,1.6,17.2,0.0,8,20.0,2,8,6.0,7.0,68.0,44.0,1022.5,1019.1,8.1,16.7,0,0
289,2009-09-16,Albury,2.8,21.1,0.0,0,17.0,0,2,7.0,9.0,74.0,39.0,1022.2,1016.8,11.2,20.7,0,0
290,2009-09-17,Albury,6.3,19.0,0.0,14,24.0,0,7,6.0,2.0,76.0,73.0,1013.8,1011.9,12.9,14.0,0,1
291,2009-09-18,Albury,7.4,20.4,1.0,14,46.0,9,13,0.0,0.0,75.0,54.0,1021.2,1018.6,12.9,20.3,1,0
292,2009-09-19,Albury,5.4,20.6,0.0,6,22.0,4,14,6.0,11.0,98.0,46.0,1018.8,1015.0,10.2,19.2,0,0
293,2009-09-20,Albury,8.0,18.9,0.4,13,33.0,9,13,0.0,20.0,79.0,50.0,1014.6,1013.7,14.3,16.8,0,0
294,2009-09-21,Albury,3.7,19.0,0.2,4,43.0,2,1,9.0,15.0,73.0,50.0,1014.5,1008.2,11.5,18.3,0,1
295,2009-09-22,Albury,11.5,20.2,1.0,5,50.0,6,3,17.0,13.0,77.0,55.0,1002.6,999.2,15.5,19.2,1,1
296,2009-09-23,Albury,9.3,16.8,1.0,13,56.0,13,15,21.5,30.0,82.0,54.0,998.55,1003.8,13.1,15.9,1,1
297,2009-09-24,Albury,8.2,18.2,1.0,7,41.0,14,7,9.0,24.0,72.0,55.0,1015.1,1011.8,12.6,17.2,1,0
298,2009-09-25,Albury,5.3,20.6,0.0,6,44.0,5,3,21.5,13.0,60.0,57.0,1009.3,1002.9,15.2,17.3,0,1
299,2009-09-26,Albury,6.8,12.2,1.0,14,56.0,14,13,21.5,24.0,79.0,72.0,1005.2,1003.9,7.9,11.1,1,1
300,2009-09-27,Albury,4.5,12.9,1.0,13,61.0,14,13,21.5,34.0,78.0,72.0,1009.8,1008.4,6.7,10.7,1,0
301,2009-09-28,Albury,5.5,17.9,0.0,13,43.0,13,13,17.0,24.0,79.0,56.0,1012.3,1009.9,9.2,16.8,0,0
302,2009-09-29,Albury,1.7,17.0,0.0,7,19.0,0,14,6.0,11.0,73.0,49.0,1015.6,1013.4,9.4,16.2,0,0
303,2009-09-30,Albury,4.0,21.4,0.0,6,35.0,0,5,7.0,17.0,75.0,36.0,1018.0,1013.4,11.3,20.9,0,0
304,2009-10-01,Albury,8.9,21.1,0.0,11,28.0,3,8,6.0,9.0,76.0,61.0,1012.4,1008.8,12.9,19.4,0,0
305,2009-10-02,Albury,11.7,22.0,0.0,9,30.0,8,11,4.0,11.0,68.0,55.0,1009.6,1004.9,16.1,20.6,0,1
306,2009-10-03,Albury,8.5,13.5,1.0,10,31.0,2,2,17.0,11.0,87.0,75.0,1014.0,1015.1,9.6,13.0,1,1
307,2009-10-04,Albury,9.6,16.2,1.0,5,20.0,9,9,0.0,9.0,85.0,75.0,1020.6,1019.4,12.6,14.8,1,0
308,2009-10-05,Albury,8.3,19.7,0.2,13,35.0,9,12,0.0,20.0,85.0,47.0,1020.7,1018.6,12.5,19.2,0,0
309,2009-10-06,Albury,5.2,16.2,0.0,9,37.0,1,10,6.0,15.0,85.0,77.0,1020.2,1018.3,8.8,10.0,0,1
310,2009-10-07,Albury,3.8,15.9,1.0,8,35.0,9,11,0.0,15.0,90.0,42.0,1018.7,1018.5,7.1,15.2,1,0
311,2009-10-08,Albury,1.2,16.3,0.0,2,39.0,0,9,6.0,13.0,65.0,43.0,1024.0,1023.2,7.8,15.7,0,0
312,2009-10-09,Albury,3.2,18.2,0.0,10,33.0,2,8,11.0,9.0,63.0,39.0,1027.7,1025.7,11.8,17.8,0,0
313,2009-10-10,Albury,4.6,19.0,0.0,9,22.0,9,8,17.0,9.0,55.0,36.0,1029.5,1025.7,11.2,17.3,0,0
314,2009-10-11,Albury,6.4,18.7,0.0,13,48.0,9,5,7.0,17.0,68.0,50.0,1022.6,1016.9,11.3,18.2,0,0
315,2009-10-12,Albury,5.8,23.3,0.0,13,59.0,10,4,9.0,20.0,88.0,64.0,1007.9,999.4,11.0,19.0,0,1
316,2009-10-13,Albury,6.6,17.7,1.0,3,50.0,3,7,17.0,30.0,70.0,71.0,1001.9,997.6,10.8,14.8,1,1
317,2009-10-14,Albury,9.5,15.1,1.0,13,65.0,14,13,21.5,30.0,88.0,60.0,1000.5,1002.7,10.3,14.1,1,1
318,2009-10-15,Albury,9.7,15.7,1.0,14,50.0,7,15,15.0,22.0,79.0,84.0,1008.5,1007.8,11.1,10.9,1,1
319,2009-10-16,Albury,4.1,16.6,1.0,13,39.0,13,14,15.0,19.0,77.0,56.0,1016.0,1016.2,8.8,14.9,1,0
320,2009-10-17,Albury,4.6,19.2,0.0,15,28.0,9,13,6.0,13.0,83.0,46.0,1022.7,1021.6,10.9,18.8,0,0
321,2009-10-18,Albury,5.1,20.3,0.0,7,24.0,11,2,6.0,9.0,72.0,50.0,1026.9,1024.7,12.1,19.3,0,0
322,2009-10-19,Albury,5.1,22.7,0.0,4,19.0,15,7,4.0,6.0,78.0,38.0,1026.6,1023.7,12.2,22.0,0,0
323,2009-10-20,Albury,6.9,26.6,0.0,6,30.0,9,8,7.0,17.0,71.0,31.0,1022.9,1018.4,13.4,25.8,0,0
324,2009-10-21,Albury,8.8,27.1,0.0,10,20.0,2,10,7.0,15.0,73.0,44.0,1018.9,1017.4,15.4,25.3,0,0
325,2009-10-22,Albury,9.1,27.1,0.0,15,24.0,9,10,9.0,13.0,67.0,38.0,1020.8,1018.4,15.6,25.4,0,0
326,2009-10-23,Albury,8.1,23.9,0.0,14,35.0,1,12,2.0,13.0,70.0,26.0,1019.6,1017.6,14.8,23.2,0,0
327,2009-10-24,Albury,7.4,25.4,0.0,15,30.0,0,13,9.0,13.0,68.0,28.0,1019.5,1016.2,14.7,24.8,0,0
328,2009-10-25,Albury,10.6,23.1,0.0,9,63.0,15,15,2.0,13.0,68.0,34.0,1014.7,1013.0,14.4,21.3,0,0
329,2009-10-26,Albury,10.8,22.0,0.0,9,35.0,9,10,20.0,15.0,52.0,38.0,1023.8,1022.0,14.7,20.9,0,0
330,2009-10-27,Albury,5.9,24.1,0.0,1,26.0,8,5,7.0,9.0,64.0,43.0,1027.5,1023.1,12.9,23.4,0,0
331,2009-10-28,Albury,11.3,26.8,0.0,13,19.0,9,9,4.0,9.0,67.0,41.0,1025.4,1020.9,17.9,25.8,0,0
332,2009-10-29,Albury,14.5,26.9,0.0,6,31.0,9,3,9.0,20.0,65.0,50.0,1023.4,1020.6,19.1,25.8,0,0
333,2009-10-30,Albury,13.7,29.1,0.0,15,22.0,9,8,11.0,11.0,75.0,46.0,1022.8,1019.5,19.1,28.4,0,0
334,2009-10-31,Albury,15.6,30.8,0.0,10,20.0,0,9,11.0,11.0,65.0,38.0,1022.3,1019.0,21.4,30.3,0,0
335,2009-11-01,Albury,17.8,34.0,0.0,14,33.0,9,9,9.0,17.0,66.0,35.0,1021.6,1017.3,23.1,32.7,0,0
336,2009-11-02,Albury,18.7,32.4,0.0,8,20.0,9,9,9.0,9.0,66.0,47.0,1018.8,1014.6,23.9,31.1,0,0
337,2009-11-03,Albury,18.7,24.3,0.0,13,46.0,13,13,21.5,20.0,46.0,39.0,1009.8,1011.9,24.2,21.9,0,0
338,2009-11-04,Albury,10.0,23.2,0.0,14,39.0,15,14,7.0,19.0,59.0,27.0,1017.1,1015.8,15.0,22.6,0,0
339,2009-11-05,Albury,6.6,25.3,0.0,4,44.0,9,9,7.0,26.0,67.0,28.0,1020.5,1017.3,14.0,25.3,0,0
340,2009-11-06,Albury,10.8,27.9,0.0,10,28.0,9,8,11.0,15.0,55.0,32.0,1025.0,1021.8,17.5,27.0,0,0
341,2009-11-07,Albury,11.3,29.8,0.0,8,22.0,9,8,6.0,15.0,57.0,27.0,1028.5,1025.3,19.2,28.9,0,0
342,2009-11-08,Albury,13.5,31.8,0.0,10,28.0,9,0,4.0,9.0,55.0,29.0,1029.1,1024.8,21.0,30.3,0,0
343,2009-11-09,Albury,15.4,33.4,0.0,15,37.0,2,10,7.0,13.0,48.0,29.0,1025.4,1020.6,22.1,32.8,0,0
344,2009-11-10,Albury,15.9,35.2,0.0,12,33.0,9,12,7.0,11.0,49.0,23.0,1021.0,1017.2,23.3,33.8,0,0
345,2009-11-11,Albury,17.1,36.0,0.0,2,26.0,10,9,4.0,13.0,43.0,18.0,1021.4,1017.8,24.5,34.9,0,0
346,2009-11-12,Albury,16.7,35.1,0.0,15,43.0,0,12,2.0,28.0,49.0,18.0,1018.9,1014.8,24.7,34.6,0,0
347,2009-11-13,Albury,18.1,32.8,0.0,9,31.0,9,10,19.0,17.0,42.0,22.0,1017.2,1013.9,23.2,31.7,0,0
348,2009-11-14,Albury,13.4,35.4,0.0,13,46.0,10,11,13.0,11.0,55.0,25.0,1015.6,1011.2,21.7,32.6,0,0
349,2009-11-15,Albury,17.2,36.3,0.0,13,35.0,1,13,6.0,22.0,57.0,16.0,1009.8,1006.5,23.9,35.4,0,0
350,2009-11-16,Albury,15.3,35.1,0.0,13,54.0,10,8,4.0,13.0,46.0,20.0,1007.0,1002.6,24.1,33.4,0,0
351,2009-11-17,Albury,12.1,30.5,0.0,10,30.0,10,10,19.0,9.0,38.0,18.0,1008.0,1005.9,19.5,28.6,0,0
352,2009-11-18,Albury,11.4,33.5,0.0,3,24.0,8,13,9.0,9.0,53.0,18.0,1010.0,1007.1,21.0,32.7,0,0
353,2009-11-19,Albury,18.6,39.7,0.0,7,37.0,5,14,17.0,22.0,29.0,11.0,1006.8,1004.6,27.8,39.0,0,0
354,2009-11-20,Albury,15.3,38.2,0.0,7,66.5,10,14,4.0,13.0,45.0,21.0,1007.6,1002.3,24.7,36.4,0,1
355,2009-11-21,Albury,19.3,21.0,1.0,4,37.0,4,10,9.0,9.0,95.0,91.0,1010.8,1009.0,19.7,20.8,1,1
356,2009-11-22,Albury,18.3,28.3,1.0,6,61.0,9,13,0.0,34.0,98.0,67.0,1003.7,1003.5,19.2,25.6,1,0
357,2009-11-23,Albury,11.9,23.6,0.4,13,24.0,15,8,7.0,9.0,63.0,37.0,1020.7,1020.6,14.4,22.7,0,0
358,2009-11-24,Albury,12.8,25.8,0.0,14,30.0,10,8,7.0,7.0,60.0,40.0,1024.6,1021.6,18.1,24.9,0,0
359,2009-11-25,Albury,17.2,32.9,0.0,9,24.0,8,8,4.0,7.0,60.0,36.0,1020.8,1016.0,22.0,32.0,0,0
360,2009-11-26,Albury,21.0,34.5,0.0,3,66.5,9,14,13.0,34.0,48.0,70.0,1012.2,1008.4,28.2,25.2,0,1
361,2009-11-27,Albury,15.9,26.2,1.0,3,24.0,4,13,11.0,0.0,82.0,56.0,1010.7,1008.6,17.6,24.7,1,0
362,2009-11-28,Albury,17.1,26.4,0.0,13,52.0,14,7,21.5,24.0,48.0,27.0,1006.5,1002.7,18.8,25.7,0,1
363,2009-11-29,Albury,12.8,22.3,1.0,14,46.0,15,14,6.0,19.0,94.0,54.0,1000.5,1000.9,13.5,20.7,1,1
364,2009-11-30,Albury,13.2,23.9,1.0,9,50.0,10,9,9.0,24.0,82.0,35.0,1010.3,1009.3,15.9,23.6,1,0
365,2009-12-01,Albury,12.3,23.6,0.0,0,37.0,9,9,21.5,22.0,43.0,31.0,1018.4,1016.9,16.6,22.6,0,0
366,2009-12-02,Albury,10.6,27.0,0.0,14,39.0,10,15,7.0,9.0,48.0,29.0,1022.0,1018.9,16.8,25.5,0,0
367,2009-12-03,Albury,11.4,31.5,0.0,13,50.0,8,6,6.0,17.0,57.0,16.0,1019.2,1014.3,20.3,29.8,0,0
368,2009-12-04,Albury,12.3,27.5,0.0,15,44.0,12,12,11.0,20.0,42.0,7.0,1015.9,1014.4,19.5,26.8,0,0
369,2009-12-05,Albury,10.7,26.7,0.0,13,37.0,9,15,2.0,24.0,44.0,22.0,1015.1,1012.9,17.6,25.7,0,0
370,2009-12-06,Albury,11.1,30.7,0.0,13,28.0,4,13,4.0,13.0,58.0,23.0,1015.9,1012.4,18.9,28.7,0,0
371,2009-12-07,Albury,13.4,31.9,0.0,13,39.0,1,7,6.0,28.0,47.0,19.0,1012.3,1009.0,21.2,30.6,0,0
372,2009-12-08,Albury,18.2,24.9,0.0,12,54.0,15,12,13.0,28.0,58.0,45.0,1006.9,1006.0,21.0,21.8,0,1
373,2009-12-09,Albury,9.2,25.4,1.0,14,30.0,11,7,6.0,15.0,64.0,24.0,1011.6,1009.2,15.7,23.4,1,0
374,2009-12-10,Albury,14.2,27.4,0.0,13,52.0,9,13,6.0,19.0,52.0,26.0,1008.9,1004.7,19.7,25.6,0,0
375,2009-12-11,Albury,9.2,22.6,1.0,12,41.0,15,12,19.0,20.0,62.0,30.0,1016.9,1016.3,12.8,21.0,0,0
376,2009-12-12,Albury,9.0,26.5,0.0,15,39.0,1,12,4.0,15.0,52.0,31.0,1019.2,1016.1,17.0,26.0,0,0
